"Country","Sex","Age","Year","lx","LT_ID3","LT_ID2","at_risk","AgeInt","dx","qx","atRisk","n_events","events","haz","S_t","S_t_new","seS_t","seS","LT_ID","protein.kcal","abp.kcal","pbp.kcal","fat.kcal","carb.kcal","GDP","age_sex"
"SVN","2",60,2006,0.93243,"SVN_2006_2_60","SVN_2006_2",52,5,0.03117,0.0334287828576944,52000,1738.29670860011,1738.29670860011,0.0334287828576944,0.90126,0.93243,0.00132981134124866,0.00132981134124866,"SVN_2006",392.72,227.44,165.28,1070.46,1504.82,26183,"60_2"
"SVN","2",60,2007,0.93334,"SVN_2007_2_60","SVN_2007_2",53,5,0.0294700000000001,0.0315747744658968,53000,1673.46304669253,1673.46304669253,0.0315747744658968,0.90387,0.93334,0.00127811749941731,0.00127811749941731,"SVN_2007",393.04,227.72,165.32,1076.4,1507.56,27833,"60_2"
"SVN","2",60,2008,0.94165,"SVN_2008_2_60","SVN_2008_2",54,5,0.02908,0.0308819625126108,54000,1667.62597568099,1667.62597568099,0.0308819625126108,0.91257,0.94165,0.0011914262168234,0.0011914262168234,"SVN_2008",406.64,239.84,166.76,1097.1,1511.26,28474,"60_2"
"SVN","2",60,2009,0.9428,"SVN_2009_2_60","SVN_2009_2",56,5,0.02787,0.0295608824777259,56000,1655.40941875265,1655.40941875265,0.0295608824777259,0.91493,0.9428,0.00118115741386316,0.00118115741386316,"SVN_2009",407.72,238.4,169.28,1096.83,1529.45,25906,"60_2"
"SVN","2",60,2010,0.94313,"SVN_2010_2_60","SVN_2010_2",61,5,0.02545,0.0269846150583694,61000,1646.06151856054,1646.06151856054,0.0269846150583694,0.91768,0.94313,0.00115784901127733,0.00115784901127733,"SVN_2010",401.86,232.96,168.9,1095.75,1538.39,26001,"60_2"
"SVN","2",60,2011,0.94501,"SVN_2011_2_60","SVN_2011_2",63,5,0.02802,0.0296504798891018,63000,1867.98023301341,1867.98023301341,0.0296504798891018,0.91699,0.94501,0.00113284207002438,0.00113284207002438,"SVN_2011",395.66,223.24,172.44,1074.96,1546.38,26004,"60_2"
"SVN","2",60,2012,0.94619,"SVN_2012_2_60","SVN_2012_2",66,5,0.02921,0.0308711780931948,66000,2037.49775415085,2037.49775415085,0.0308711780931948,0.91698,0.94619,0.00111167770414206,0.00111167770414206,"SVN_2012",393.04,218.76,174.28,1069.875,1551.085,25252,"60_2"
"SVN","2",60,2013,0.94755,"SVN_2013_2_60","SVN_2013_2",69,5,0.02837,0.0299403725397077,69000,2065.88570523983,2065.88570523983,0.0299403725397077,0.91918,0.94755,0.00112810609344675,0.00112810609344675,"SVN_2013",384.76,207.22,177.54,1075.725,1574.515,24944,"60_2"
"SVN","2",60,2014,0.95318,"SVN_2014_2_60","SVN_2014_2",70,5,0.0273300000000001,0.0286724438196354,70000,2007.07106737448,2007.07106737448,0.0286724438196354,0.92585,0.95318,0.00106890407877987,0.00106890407877987,"SVN_2014",395.76,211.92,183.84,1022.04,1644.2,25693,"60_2"
"SVN","2",60,2015,0.95201,"SVN_2015_2_60","SVN_2015_2",72,5,0.0276000000000001,0.0289912921082762,72000,2087.37303179589,2087.37303179589,0.0289912921082762,0.92441,0.95201,0.00105764480587721,0.00105764480587721,"SVN_2015",389.56,209,180.56,1004.31,1630.13,26268,"60_2"
"SVN","2",60,2016,0.95359,"SVN_2016_2_60","SVN_2016_2",73,5,0.02637,0.0276533940162963,73000,2018.69776318963,2018.69776318963,0.0276533940162963,0.92722,0.95359,0.00106483372596331,0.00106483372596331,"SVN_2016",394.36,211.52,182.84,1031.04,1596.6,26908,"60_2"
"SVN","2",60,2017,0.95135,"SVN_2017_2_60","SVN_2017_2",74,5,0.02806,0.0294949282598412,74000,2182.62469122825,2182.62469122825,0.0294949282598412,0.92329,0.95135,0.00108589781710985,0.00108589781710985,"SVN_2017",389.88,212.28,177.6,1038.96,1628.16,28190,"60_2"
"SVN","2",60,2018,0.95471,"SVN_2018_2_60","SVN_2018_2",73,5,0.0276999999999999,0.0290140461501398,73000,2118.0253689602,2118.0253689602,0.0290140461501398,0.92701,0.95471,0.00103093474269221,0.00103093474269221,"SVN_2018",383.64,203.72,179.92,1029.78,1643.58,29245,"60_2"
"SWE","1",60,1961,0.83972,"SWE_1961_1_60","SWE_1961_1",193,5,0.0735600000000001,0.0876006287810223,193000,16906.9213547373,16906.9213547373,0.0876006287810223,0.76616,0.83972,0.00103034624312134,0.00103034624312134,"SWE_1961",344.52,229.32,115.2,1092.6,1311.88,14564,"60_1"
"SWE","1",60,1962,0.83889,"SWE_1962_1_60","SWE_1962_1",196,5,0.0751899999999999,0.0896303448604702,196000,17567.5475926522,17567.5475926522,0.0896303448604702,0.7637,0.83889,0.0010220623597412,0.0010220623597412,"SWE_1962",338.4,220.68,117.68,1069.38,1312.22,15093,"60_1"
"SWE","1",60,1963,0.84068,"SWE_1963_1_60","SWE_1963_1",201,5,0.07575,0.0901056287767046,201000,18111.2313841176,18111.2313841176,0.0901056287767046,0.76493,0.84068,0.00100748596220353,0.00100748596220353,"SWE_1963",337.28,214,123.28,1047.87,1325.85,15808,"60_1"
"SWE","1",60,1964,0.83937,"SWE_1964_1_60","SWE_1964_1",206,5,0.07314,0.0871367811572965,206000,17950.1769184031,17950.1769184031,0.0871367811572965,0.76623,0.83937,0.000981603420639522,0.000981603420639522,"SWE_1964",343.6,217.88,125.72,1085.58,1351.82,16761,"60_1"
"SWE","1",60,1965,0.84177,"SWE_1965_1_60","SWE_1965_1",210,5,0.07412,0.0880525559238271,210000,18491.0367440037,18491.0367440037,0.0880525559238271,0.76765,0.84177,0.000967551366100899,0.000967551366100899,"SWE_1965",343.2,224.96,118.24,1056.69,1341.11,17239,"60_1"
"SWE","1",60,1966,0.84259,"SWE_1966_1_60","SWE_1966_1",213,5,0.0735399999999999,0.0872785103075042,213000,18590.3226954984,18590.3226954984,0.0872785103075042,0.76905,0.84259,0.00095995744206018,0.00095995744206018,"SWE_1966",349.48,224.08,125.4,1030.05,1374.47,17432,"60_1"
"SWE","1",60,1967,0.84003,"SWE_1967_1_60","SWE_1967_1",216,5,0.07386,0.0879254312345988,216000,18991.8931466733,18991.8931466733,0.0879254312345988,0.76617,0.84003,0.000959744217542615,0.000959744217542615,"SWE_1967",346.32,223.92,122.36,1031.13,1355.55,17883,"60_1"
"SWE","1",60,1968,0.83966,"SWE_1968_1_60","SWE_1968_1",221,5,0.07213,0.0859038182121335,221000,18984.7438248815,18984.7438248815,0.0859038182121335,0.76753,0.83966,0.000956428210602421,0.000956428210602421,"SWE_1968",344.2,225.36,118.84,1028.79,1317.01,18428,"60_1"
"SWE","1",60,1969,0.839945,"SWE_1969_1_60","SWE_1969_1",225,5,0.07368,0.0877200292876319,225000,19737.0065897172,19737.0065897172,0.0877200292876319,0.766265,0.839945,0.000960185534938363,0.000960185534938363,"SWE_1969",342.16,223.84,118.32,1017.63,1303.21,19215,"60_1"
"SWE","1",60,1970,0.84155,"SWE_1970_1_60","SWE_1970_1",232,5,0.0721350000000001,0.0857168320361239,232000,19886.3050323807,19886.3050323807,0.0857168320361239,0.769415,0.84155,0.000946987498139692,0.000946987498139692,"SWE_1970",350.16,230.36,119.8,1050.39,1330.45,20269,"60_1"
"SWE","1",60,1971,0.840255,"SWE_1971_1_60","SWE_1971_1",236,5,0.07247,0.086247627208407,236000,20354.4400211841,20354.4400211841,0.086247627208407,0.767785,0.840255,0.000943063047371655,0.000943063047371655,"SWE_1971",355.24,235.96,119.28,1045.98,1361.78,20320,"60_1"
"SWE","1",60,1972,0.839465,"SWE_1972_1_60","SWE_1972_1",238,5,0.0708449999999998,0.0843930360408115,238000,20085.5425777131,20085.5425777131,0.0843930360408115,0.76862,0.839465,0.000937357595904301,0.000937357595904301,"SWE_1972",343.28,226.36,116.92,1029.15,1342.57,20725,"60_1"
"SWE","1",60,1973,0.840935,"SWE_1973_1_60","SWE_1973_1",240,5,0.07178,0.0853573700702194,240000,20485.7688168527,20485.7688168527,0.0853573700702194,0.769155,0.840935,0.000933580305073709,0.000933580305073709,"SWE_1973",347.8,229.28,118.48,1023.84,1345.36,21509,"60_1"
"SWE","1",60,1974,0.8404,"SWE_1974_1_60","SWE_1974_1",239,5,0.0716950000000001,0.0853105663969539,239000,20389.225368872,20389.225368872,0.0853105663969539,0.768705,0.8404,0.000934462445479258,0.000934462445479258,"SWE_1974",358.2,239.92,118.28,1040.49,1332.31,22132,"60_1"
"SWE","1",60,1975,0.84056,"SWE_1975_1_60","SWE_1975_1",237,5,0.0720350000000001,0.0856988198343962,237000,20310.6203007519,20310.6203007519,0.0856988198343962,0.768525,0.84056,0.000934217306809688,0.000934217306809688,"SWE_1975",368.84,251.16,117.68,1068.48,1336.68,22607,"60_1"
"SWE","1",60,1976,0.840505,"SWE_1976_1_60","SWE_1976_1",234,5,0.072505,0.0862636153265002,234000,20185.685986401,20185.685986401,0.0862636153265002,0.768,0.840505,0.000937520632385989,0.000937520632385989,"SWE_1976",383.44,259.44,124.04,1091.61,1376.95,22765,"60_1"
"SWE","1",60,1977,0.84117,"SWE_1977_1_60","SWE_1977_1",231,5,0.071735,0.0852800266295755,231000,19699.6861514319,19699.6861514319,0.0852800266295755,0.769435,0.84117,0.000939069969854726,0.000939069969854725,"SWE_1977",381.08,262.4,118.68,1098.45,1334.47,22322,"60_1"
"SWE","1",60,1978,0.8423,"SWE_1978_1_60","SWE_1978_1",227,5,0.07152,0.0849103644782144,227000,19274.6527365547,19274.6527365547,0.0849103644782144,0.77078,0.8423,0.000942046887537255,0.000942046887537254,"SWE_1978",376.16,259.12,117.04,1108.62,1304.22,22646,"60_1"
"SWE","1",60,1979,0.843655,"SWE_1979_1_60","SWE_1979_1",225,5,0.0708500000000001,0.0839798258766914,225000,18895.4608222556,18895.4608222556,0.0839798258766914,0.772805,0.843655,0.000938884781371211,0.000938884781371211,"SWE_1979",383.48,264.52,118.96,1104.39,1333.13,23465,"60_1"
"SWE","1",60,1980,0.84756,"SWE_1980_1_60","SWE_1980_1",230,5,0.0728,0.0858936240502147,230000,19755.5335315494,19755.5335315494,0.0858936240502147,0.77476,0.84756,0.000935593033462975,0.000935593033462975,"SWE_1980",390.48,269,121.48,1112.94,1347.58,23809,"60_1"
"SWE","1",60,1981,0.852415,"SWE_1981_1_60","SWE_1981_1",235,5,0.07067,0.0829056269540072,235000,19482.8223341917,19482.8223341917,0.0829056269540072,0.781745,0.852415,0.00092292969846608,0.00092292969846608,"SWE_1981",383.76,265.76,118,1122.84,1323.4,23777,"60_1"
"SWE","1",60,1982,0.856855,"SWE_1982_1_60","SWE_1982_1",239,5,0.0701999999999999,0.0819275139901149,239000,19580.6758436375,19580.6758436375,0.0819275139901149,0.786655,0.856855,0.000916051633388987,0.000916051633388987,"SWE_1982",386.6,264.48,122.12,1106.1,1356.3,24002,"60_1"
"SWE","1",60,1983,0.860375,"SWE_1983_1_60","SWE_1983_1",239,5,0.06889,0.0800697370332704,239000,19136.6671509516,19136.6671509516,0.0800697370332704,0.791485,0.860375,0.00091073934601555,0.00091073934601555,"SWE_1983",382.24,261.28,120.96,1105.56,1365.2,24412,"60_1"
"SWE","1",60,1984,0.862725,"SWE_1984_1_60","SWE_1984_1",239,5,0.067495,0.0782346634211365,239000,18698.0845576516,18698.0845576516,0.0782346634211365,0.79523,0.862725,0.000904141189824757,0.000904141189824757,"SWE_1984",391.44,263.4,128.04,1121.04,1415.52,25357,"60_1"
"SWE","1",60,1985,0.86422,"SWE_1985_1_60","SWE_1985_1",234,5,0.06681,0.0773067043114022,234000,18089.7688088681,18089.7688088681,0.0773067043114022,0.79741,0.86422,0.000902208457800281,0.000902208457800281,"SWE_1985",384,260.28,123.72,1102.32,1366.68,25805,"60_1"
"SWE","1",60,1986,0.86565,"SWE_1986_1_60","SWE_1986_1",225,5,0.06486,0.0749263559175187,225000,16858.4300814417,16858.4300814417,0.0749263559175186,0.80079,0.86565,0.000896267134411297,0.000896267134411297,"SWE_1986",383.44,262,121.44,1133.82,1326.74,26309,"60_1"
"SWE","1",60,1987,0.86702,"SWE_1987_1_60","SWE_1987_1",220,5,0.063775,0.0735565500219142,220000,16182.4410048211,16182.4410048211,0.0735565500219142,0.803245,0.86702,0.000893604426896141,0.000893604426896141,"SWE_1987",376.2,256.12,120.04,1102.59,1293.21,27016,"60_1"
"SWE","1",60,1988,0.86983,"SWE_1988_1_60","SWE_1988_1",214,5,0.0644800000000001,0.0741294275892992,214000,15863.69750411,15863.69750411,0.0741294275892992,0.80535,0.86983,0.000890647200663145,0.000890647200663145,"SWE_1988",380.8,256.28,124.56,1107.54,1321.66,27468,"60_1"
"SWE","1",60,1989,0.87355,"SWE_1989_1_60","SWE_1989_1",210,5,0.061245,0.0701104687768302,210000,14723.1984431343,14723.1984431343,0.0701104687768302,0.812305,0.87355,0.000875471687735973,0.000875471687735973,"SWE_1989",387.52,264.48,123.08,1111.14,1336.34,27933,"60_1"
"SWE","1",60,1990,0.87678,"SWE_1990_1_60","SWE_1990_1",206,5,0.061335,0.0699548347361938,206000,14410.6959556559,14410.6959556559,0.0699548347361938,0.815445,0.87678,0.000870447437277483,0.000870447437277483,"SWE_1990",382.8,255.36,127.44,1101.24,1343.96,28068,"60_1"
"SWE","1",60,1991,0.87853,"SWE_1991_1_60","SWE_1991_1",203,5,0.06042,0.0687739747077505,203000,13961.1168656733,13961.1168656733,0.0687739747077505,0.81811,0.87853,0.00086478449544406,0.00086478449544406,"SWE_1991",376.56,252.6,123.96,1101.6,1324.84,27614,"60_1"
"SWE","1",60,1992,0.884255,"SWE_1992_1_60","SWE_1992_1",202,5,0.0600350000000001,0.0678933113185677,202000,13714.4488863507,13714.4488863507,0.0678933113185677,0.82422,0.884255,0.000851435440743169,0.000851435440743169,"SWE_1992",394.72,259.56,135.16,1113.12,1410.16,27199,"60_1"
"SWE","1",60,1993,0.886615,"SWE_1993_1_60","SWE_1993_1",198,5,0.057635,0.0650056676234893,198000,12871.1221894509,12871.1221894509,0.0650056676234893,0.82898,0.886615,0.000837775607527223,0.000837775607527223,"SWE_1993",402.4,265.04,137.32,1159.92,1445.68,26559,"60_1"
"SWE","1",60,1994,0.891165,"SWE_1994_1_60","SWE_1994_1",197,5,0.056505,0.0634057666088772,197000,12490.9360219488,12490.9360219488,0.0634057666088772,0.83466,0.891165,0.000822249316716508,0.000822249316716508,"SWE_1994",400.6,270.8,129.8,1130.58,1425.82,27506,"60_1"
"SWE","1",60,1995,0.89454,"SWE_1995_1_60","SWE_1995_1",196,5,0.05552,0.0620654190980839,196000,12164.8221432245,12164.8221432245,0.0620654190980839,0.83902,0.89454,0.000811982431785922,0.000811982431785922,"SWE_1995",384.44,252.88,131.56,1196.19,1364.37,28519,"60_1"
"SWE","1",60,1996,0.89888,"SWE_1996_1_60","SWE_1996_1",195,5,0.05462,0.0607645069419722,195000,11849.0788536846,11849.0788536846,0.0607645069419722,0.84426,0.89888,0.000799954064846765,0.000799954064846765,"SWE_1996",389.08,255.92,133.2,1114.29,1387.63,29012,"60_1"
"SWE","1",60,1997,0.90083,"SWE_1997_1_60","SWE_1997_1",199,5,0.0535099999999999,0.0594007748409799,199000,11820.754193355,11820.754193355,0.0594007748409799,0.84732,0.90083,0.000787956657129771,0.000787956657129771,"SWE_1997",398.24,263.2,135.04,1160.73,1383.03,29863,"60_1"
"SWE","1",60,1998,0.903455,"SWE_1998_1_60","SWE_1998_1",202,5,0.052065,0.0576287695568678,202000,11641.0114504873,11641.0114504873,0.0576287695568678,0.85139,0.903455,0.000773669354303983,0.000773669354303983,"SWE_1998",399.88,265.68,134.24,1114.11,1408.01,31187,"60_1"
"SWE","1",60,1999,0.90447,"SWE_1999_1_60","SWE_1999_1",210,5,0.049915,0.0551870156002964,210000,11589.2732760622,11589.2732760622,0.0551870156002964,0.854555,0.90447,0.0007564995687903,0.0007564995687903,"SWE_1999",409.36,271.4,137.96,1121.13,1447.51,32705,"60_1"
"SWE","1",60,2000,0.907,"SWE_2000_1_60","SWE_2000_1",216,5,0.048645,0.053632855567806,216000,11584.6968026461,11584.6968026461,0.053632855567806,0.858355,0.907,0.000739244016300373,0.000739244016300373,"SWE_2000",407.68,270.84,136.84,1106.64,1451.68,34203,"60_1"
"SWE","1",60,2001,0.907575,"SWE_2001_1_60","SWE_2001_1",223,5,0.04737,0.0521940335509462,223000,11639.269481861,11639.269481861,0.0521940335509462,0.860205,0.907575,0.000725661407078901,0.000725661407078901,"SWE_2001",415.6,276.72,138.88,1120.95,1450.45,34667,"60_1"
"SWE","1",60,2002,0.910365,"SWE_2002_1_60","SWE_2002_1",232,5,0.046245,0.0507983061738973,232000,11785.2070323442,11785.2070323442,0.0507983061738973,0.86412,0.910365,0.000706853465444973,0.000706853465444973,"SWE_2002",430.8,290.92,139.84,1125.09,1437.11,35570,"60_1"
"SWE","1",60,2003,0.912175,"SWE_2003_1_60","SWE_2003_1",247,5,0.04518,0.0495299695782059,247000,12233.9024858169,12233.9024858169,0.0495299695782059,0.866995,0.912175,0.000689700433599608,0.000689700433599608,"SWE_2003",432.76,293.24,139.48,1112.49,1442.75,36436,"60_1"
"SWE","1",60,2004,0.91397,"SWE_2004_1_60","SWE_2004_1",262,5,0.04399,0.0481306826263444,262000,12610.2388481022,12610.2388481022,0.0481306826263444,0.86998,0.91397,0.0006728771508331,0.0006728771508331,"SWE_2004",433.36,289.96,143.4,1126.98,1461.66,38016,"60_1"
"SWE","1",60,2005,0.91587,"SWE_2005_1_60","SWE_2005_1",281,5,0.0435749999999999,0.0475777129942021,281000,13369.3373513708,13369.3373513708,0.0475777129942021,0.872295,0.91587,0.000656470711899804,0.000656470711899804,"SWE_2005",432.08,289.76,142.32,1118.25,1453.67,39259,"60_1"
"SWE","1",60,2006,0.91751,"SWE_2006_1_60","SWE_2006_1",296,5,0.042975,0.046838726553389,296000,13864.2630598032,13864.2630598032,0.046838726553389,0.874535,0.91751,0.000647707821004698,0.000647707821004698,"SWE_2006",430.76,289,141.72,1098.27,1435.97,40992,"60_1"
"SWE","1",60,2007,0.918705,"SWE_2007_1_60","SWE_2007_1",309,5,0.04259,0.0463587332168651,309000,14324.8485640113,14324.8485640113,0.0463587332168651,0.876115,0.918705,0.000637032892501603,0.000637032892501603,"SWE_2007",428.2,284.68,143.52,1097.46,1444.34,42400,"60_1"
"SWE","1",60,2008,0.92044,"SWE_2008_1_60","SWE_2008_1",314,5,0.0419499999999999,0.0455760288557646,314000,14310.8730607101,14310.8730607101,0.0455760288557646,0.87849,0.92044,0.000630170615460369,0.000630170615460369,"SWE_2008",435.72,289.28,146.44,1130.49,1445.79,42190,"60_1"
"SWE","1",60,2009,0.921595,"SWE_2009_1_60","SWE_2009_1",313,5,0.0401799999999999,0.0435983268138389,313000,13646.2762927316,13646.2762927316,0.0435983268138389,0.881415,0.921595,0.000623045416697356,0.000623045416697356,"SWE_2009",430.64,283.64,147.04,1145.97,1435.39,40116,"60_1"
"SWE","1",60,2010,0.924135,"SWE_2010_1_60","SWE_2010_1",309,5,0.0401549999999999,0.0434514437825642,309000,13426.4961288123,13426.4961288123,0.0434514437825642,0.88398,0.924135,0.000618888686545612,0.000618888686545612,"SWE_2010",433.96,285.16,148.76,1168.875,1427.165,42635,"60_1"
"SWE","1",60,2011,0.925645,"SWE_2011_1_60","SWE_2011_1",301,5,0.038355,0.0414359716738059,301000,12472.2274738156,12472.2274738156,0.0414359716738059,0.88729,0.925645,0.000611079282718355,0.000611079282718355,"SWE_2011",429.14,284.98,144.16,1189.8,1404.06,42079,"60_1"
"SWE","1",60,2012,0.927605,"SWE_2012_1_60","SWE_2012_1",293,5,0.03809,0.0410627368330269,293000,12031.3818920769,12031.3818920769,0.0410627368330269,0.889515,0.927605,0.000610862088097369,0.000610862088097369,"SWE_2012",422.22,278.56,143.64,1209.6,1398.18,41650,"60_1"
"SWE","1",60,2013,0.928525,"SWE_2013_1_60","SWE_2013_1",288,5,0.03795,0.0408712743329475,288000,11770.9270078889,11770.9270078889,0.0408712743329475,0.890575,0.928525,0.000608454483185059,0.000608454483185059,"SWE_2013",433.12,285.56,147.56,1173.06,1436.32,41811,"60_1"
"SWE","1",60,2014,0.929925,"SWE_2014_1_60","SWE_2014_1",284,5,0.03711,0.03990644406807,284000,11333.4301153319,11333.4301153319,0.03990644406807,0.892815,0.929925,0.00060151416376351,0.00060151416376351,"SWE_2014",432.32,285.88,146.44,1215.27,1409.41,42476,"60_1"
"SWE","1",60,2015,0.929995,"SWE_2015_1_60","SWE_2015_1",279,5,0.0364399999999999,0.0391830063602492,279000,10932.0587745095,10932.0587745095,0.0391830063602492,0.893555,0.929995,0.000600207992630384,0.000600207992630384,"SWE_2015",431.56,285.64,145.92,1228.32,1378.12,43746,"60_1"
"SWE","1",60,2016,0.932165,"SWE_2016_1_60","SWE_2016_1",281,5,0.036555,0.0392151604061513,281000,11019.4600741285,11019.4600741285,0.0392151604061513,0.89561,0.932165,0.000592554433147321,0.000592554433147321,"SWE_2016",426.76,279.56,147.24,1241.73,1376.51,44659,"60_1"
"SWE","1",60,2017,0.933485,"SWE_2017_1_60","SWE_2017_1",281,5,0.0355299999999998,0.0380616721211373,281000,10695.3298660396,10695.3298660396,0.0380616721211373,0.897955,0.933485,0.000584082983511793,0.000584082983511793,"SWE_2017",427.48,275.56,151.88,1214.91,1405.61,45193,"60_1"
"SWE","1",60,2018,0.93472,"SWE_2018_1_60","SWE_2018_1",283,5,0.0351950000000001,0.0376529869907567,283000,10655.7953183841,10655.7953183841,0.0376529869907567,0.899525,0.93472,0.000577069555561161,0.000577069555561161,"SWE_2018",420.84,266.96,153.84,1195.29,1413.87,45542,"60_1"
"SWE","2",60,1961,0.89182,"SWE_1961_2_60","SWE_1961_2",208,5,0.04838,0.0542486151914063,208000,11283.7119598125,11283.7119598125,0.0542486151914063,0.84344,0.89182,0.000881643401424168,0.000881643401424168,"SWE_1961",344.52,229.32,115.2,1092.6,1311.88,14564,"60_2"
"SWE","2",60,1962,0.89349,"SWE_1962_2_60","SWE_1962_2",212,5,0.04838,0.0541472204501449,212000,11479.2107354307,11479.2107354307,0.0541472204501449,0.84511,0.89349,0.000867096956348231,0.000867096956348231,"SWE_1962",338.4,220.68,117.68,1069.38,1312.22,15093,"60_2"
"SWE","2",60,1963,0.89358,"SWE_1963_2_60","SWE_1963_2",217,5,0.04676,0.0523288345755277,217000,11355.3571028895,11355.3571028895,0.0523288345755277,0.84682,0.89358,0.000849931367339277,0.000849931367339277,"SWE_1963",337.28,214,123.28,1047.87,1325.85,15808,"60_2"
"SWE","2",60,1964,0.89582,"SWE_1964_2_60","SWE_1964_2",220,5,0.0477350000000001,0.0532863744948763,220000,11723.0023888728,11723.0023888728,0.0532863744948763,0.848085,0.89582,0.000834828507789937,0.000834828507789937,"SWE_1964",343.6,217.88,125.72,1085.58,1351.82,16761,"60_2"
"SWE","2",60,1965,0.89687,"SWE_1965_2_60","SWE_1965_2",225,5,0.0458999999999999,0.051177985661244,225000,11515.0467737799,11515.0467737799,0.051177985661244,0.85097,0.89687,0.00081566138506413,0.00081566138506413,"SWE_1965",343.2,224.96,118.24,1056.69,1341.11,17239,"60_2"
"SWE","2",60,1966,0.90192,"SWE_1966_2_60","SWE_1966_2",228,5,0.04486,0.0497383359943232,228000,11340.3406067057,11340.3406067057,0.0497383359943232,0.85706,0.90192,0.000793884050588782,0.000793884050588782,"SWE_1966",349.48,224.08,125.4,1030.05,1374.47,17432,"60_2"
